chr	Start	End	Length	rpm	smoothPeak	midpoint	avgWT_count	overlap_wt
2276	14	23236	23421	186	863.072888351299	23327	23325	158.272513795006	1
2277	14	23683	23884	202	101.339182685063	23779	23783	143.758657875378	1
2278	14	27882	28019	138	72.5204580024841	27951	27943	24.1302077780628	0
2279	14	31383	31859	477	182.217780477767	31453	31687	205.183057611383	1
2280	14	34209	34743	535	537.186314351029	34316	34382	653.923186745717	1
2282	14	39363	39519	157	181.393365846209	39439	39441	19.0643707229125	0
2283	14	39731	39905	175	91.3828809727849	39826	39823	58.914865182917	1
2284	14	40373	40633	261	270.6904519683	40532	40528	360.992018827281	1
2285	14	43144	43307	164	134.543642236901	43225	43230	165.896524361874	1
2286	14	48043	48359	317	107.584190114488	48322	48319	254.521103511083	1
2287	14	51698	51898	201	59.0008644043605	51751	51759	169.846690613204	1
2288	14	52416	52616	201	138.951950469287	52523	52535	443.141754318023	1
2289	14	55984	56046	63	14.8200526949197	56012	56015	28.3729069940861	1
2290	14	57832	58070	239	152.097019379877	57972	57980	145.175746059169	1
2291	14	60015	60282	268	459.093012049061	60186	60184	147.329245059458	1
2292	14	64713	64888	176	302.874193128289	64804	64801	91.9492260450133	1
2293	14	65271	65416	146	79.3020998617822	65348	65357	160.557673180345	1
2294	14	66238	66459	222	108.466434403278	66296	66313	127.34635223084	1
2295	14	68486	68689	204	60.8758538198019	68649	68614	246.76793883474	1
2296	14	76589	76861	273	150.176368195819	76694	76727	311.823436784952	1
2297	14	80322	80712	391	475.94476399969	80476	80488	932.248741531278	1
2298	14	82512	82790	279	505.185799690724	82609	82616	237.197094904856	1
2299	14	86000	86193	194	104.71672918929	86084	86072	113.149988073099	1
2300	14	87207	87761	555	204.993475010176	87629	87616	352.518619027724	1
2301	14	89934	90078	145	61.9875336106825	90002	89997	98.4618416056614	1
2302	14	91502	91733	232	535.84965739671	91625	91630	273.890411869738	1
2303	14	102883	102962	80	29.4523883600766	102923	102921	8.11908313064344	0
2304	14	104085	104281	197	103.311990007388	104180	104173	159.10056914307	1
2305	14	107205	107642	438	131.750757908935	107538	107510	279.950307551274	1
2306	14	108178	108360	183	147.991540257928	108276	108284	114.102465849104	1
2307	14	110570	110808	239	198.266628883813	110690	110681	605.928933044804	1
2308	14	112975	113134	160	90.7981866050956	113061	113064	84.6266722470474	1
2309	14	116624	117196	573	850.494913826286	117070	117059	603.045501075838	1
2310	14	118987	119405	419	323.371579441841	119290	119268	169.794406094592	1
2311	14	122264	122790	527	403.546274585732	122385	122398	628.970804560281	1
2312	14	129230	129369	140	47.3397547071454	129298	129292	69.7873156487174	1
2313	14	135689	135924	236	259.807942229865	135807	135820	123.800802902751	1
2314	14	137998	138078	81	21.2831485885057	138039	138041	34.0215969112803	1
2315	14	140556	140743	188	82.1439534995562	140683	140680	54.7429384169147	1
2316	14	145337	145502	166	66.0693770933524	145433	145422	153.957825091141	1
2317	14	145801	146010	210	183.090922993666	145917	145930	41.9298854814765	1
2318	14	147963	148185	223	126.806877522829	148057	148068	274.639311706697	1
2319	14	157978	158097	120	52.420016835432	158039	158042	43.6963775678458	1
2320	14	164350	164525	176	79.8198627993483	164438	164453	244.416419895305	1
2321	14	167879	167932	54	21.9446648184672	167905	167901	101.885868709192	1
2322	14	169282	169488	207	108.970725750609	169405	169411	168.611878869035	1
2323	14	169697	169931	235	248.36492099681	169817	169823	127.608135884169	1
2324	14	174804	174879	76	24.7681620062979	174843	174848	55.0308887043557	1
2325	14	181163	181366	204	115.210059661069	181266	181273	153.486594679675	1
2326	14	181856	181950	95	32.8183142094789	181903	181905	13.4333197566596	0
2327	14	182641	182856	216	128.297298914427	182721	182731	353.649573536369	1
2328	14	185218	185458	241	107.356331930913	185296	185304	147.914477041984	1
2329	14	186935	187112	178	65.011430759254	187048	187040	216.471452006937	1
2330	14	187512	188003	492	663.783175097863	187602	187782	850.646326268165	1
2331	14	190992	191196	205	128.175056709006	191103	191120	315.587147856543	1
2332	14	196220	196293	74	31.0097411817978	196259	196266	14.4972693713653	0
2333	14	197661	199746	2086	4693.51879717606	198492	198498	1523.58124816292	1
2334	14	199987	200456	470	583.970772370037	200318	200312	318.300240578622	1
2335	14	202049	202200	152	151.398001590771	202127	202128	64.2516450846439	1
2336	14	204877	205092	216	332.773196082625	204989	204990	210.643087942903	1
2337	14	206741	206919	179	422.698996639653	206831	206835	89.64095685342	1
2338	14	209865	210355	491	484.903797863811	209964	209983	315.965094510251	1
2339	14	217315	217606	292	404.398694673914	217423	217429	236.626358951221	1
2340	14	230756	230932	177	242.103770191054	230852	230854	39.0198039345428	1
2341	14	233810	234030	221	378.11438327586	233928	233930	467.767011127605	1
2342	14	237866	238229	364	137.636168846845	237944	237993	169.671692222165	1
2343	14	239919	240206	288	508.240309699161	240099	240107	291.98509302314	1
2344	14	241428	241611	184	110.191723390464	241512	241528	256.933996163731	1
2345	14	247289	247371	83	30.3990451970555	247331	247338	26.1086223673889	1
2346	14	250720	250822	103	36.5966606351881	250770	250769	34.0017392756826	1
2347	14	251753	251847	95	41.9157336553515	251803	251805	28.8044676129171	1
2348	14	254124	254297	174	166.182041523755	254203	254202	63.1345158171113	1
2349	14	258228	258444	217	765.001902130062	258354	258357	231.330745055391	1
2350	14	259296	259471	176	574.916222193953	259376	259373	212.8599822484	1
2351	14	260238	260332	95	45.8938120952776	260292	260294	7.27534178778201	0
2352	14	263437	263695	259	111.337202869668	263509	263514	451.221279246593	1
2353	14	270009	270172	164	68.8710895773139	270093	270103	140.205430948643	1
2354	14	271247	271327	81	36.1088748023906	271292	271292	8.96017257335507	0
2355	14	273763	274321	559	268.528076680802	274231	274051	357.372126353251	1
2356	14	276116	276223	108	39.7928315751421	276169	276159	64.1772931347881	1
2357	14	281879	282076	198	194.996396388989	281975	281976	214.045225058787	1
2358	14	288991	289206	216	106.589867669321	289133	289127	228.717568476472	1
2359	14	289519	289675	157	45.792565934468	289638	289606	48.9598023192783	1
2360	14	295707	295799	93	33.841551483262	295750	295746	94.3020622485645	1
2361	14	298191	298261	71	30.0635993871818	298221	298221	8.04961022084636	1
2362	14	301229	301948	720	547.538168986879	301786	301780	267.262729899912	1
2363	14	307209	307367	159	61.4772951274921	307308	307307	126.345535196646	1
2364	14	308628	309123	496	311.530792211602	308707	308800	223.520321666955	1
2365	14	310177	310526	350	753.519560593879	310377	310356	594.342687310001	1
2366	14	317797	318013	217	439.626813984723	317914	317913	289.418451540408	1
2367	14	321765	321909	145	124.282660478775	321832	321830	69.8451147902108	1
2368	14	330933	330979	47	14.3308102563407	330956	330960	2.36571078825261	1
2369	14	332167	332381	215	145.488713588114	332256	332263	212.500517739937	1
2370	14	335798	336306	509	212.554264062044	336246	336246	326.242914233486	1
2371	14	339332	339564	233	77.6222312177451	339511	339450	64.8645635613148	1
2372	14	342177	342390	214	46.4345427255996	342224	342232	100.723850995037	1
2373	14	346080	346181	102	51.1218030036753	346132	346132	54.2665342614781	1
2374	14	350202	350359	158	182.077061109669	350282	350282	69.2505691906028	1
2375	14	350616	350890	275	137.340864190783	350801	350773	68.8939768826174	1
2376	14	353075	353141	67	27.1285712767635	353109	353109	0.653625944117124	0
2377	14	355226	356214	989	607.172632685884	355468	355481	567.730572886889	1
2378	14	356668	357123	456	647.425244637199	356885	356884	452.887625674816	1
2379	14	359260	359347	88	44.0044417176086	359308	359307	28.9056094819902	1
2380	14	365867	366716	850	432.661760530153	365959	366138	945.090901071812	1
2381	14	370182	370254	73	26.1953538385936	370217	370209	71.1559773171226	1
2382	14	373731	374013	283	498.732988558916	373913	373911	207.823416994747	1
2383	14	374770	375103	334	114.154084975115	374834	374874	91.731867118528	1
2384	14	378515	378658	144	121.882657288287	378583	378584	37.2789997155326	1
2385	14	380839	381126	288	416.534786560215	380927	380972	256.691400929047	1
2386	14	382168	382261	94	22.408694299251	382213	382204	16.0297667916871	0
2387	14	383734	383862	129	68.3629756464288	383798	383799	40.6632636463769	1
2389	14	386951	387107	157	146.341375101764	387025	387025	41.5101151650122	1
2390	14	392362	392886	525	473.111102762815	392506	392514	658.965978291243	1
2391	14	394428	394567	140	89.5179348936533	394496	394497	161.319338331685	1
2392	14	405763	406222	460	885.09534073391	406003	406002	601.18008876963	1
2393	14	408039	408323	285	588.719717080327	408137	408129	328.90096404867	1
2394	14	412188	412380	193	68.4800593752475	412248	412258	40.419026473507	1
2395	14	412590	412769	180	931.459016786071	412683	412682	144.73565185113	1
2396	14	415345	415445	101	50.7908477238801	415398	415400	6.77690757138548	0
2397	14	416434	416654	221	118.658118753507	416572	416577	184.394541449994	1
2398	14	417486	417731	246	221.74170334353	417589	417596	297.20660115118	1
2399	14	418672	418784	113	49.8947375152256	418727	418729	31.1253119812428	1
2400	14	419953	420046	94	33.078909805225	419999	420004	50.0551552390437	1
2401	14	424657	424874	218	446.807163404624	424759	424747	192.616628207835	1
2402	14	426853	427582	730	4602.8260897509	427093	427113	2243.82599843824	1
2403	14	429809	429960	152	93.5253224918243	429883	429882	99.6841790173942	1
2404	14	434561	434828	268	467.770639368412	434711	434709	362.864776398668	1
2405	14	439395	439482	88	31.8573971230064	439439	439436	64.7763926838887	1
2406	14	440791	441378	588	378.070145921598	441270	441094	500.50676300522	1
2407	14	447223	447307	85	27.8323210214159	447266	447268	22.3251466129557	1
2408	14	450695	450854	160	136.36674913097	450775	450781	69.5823689815709	1
2409	14	452029	452218	190	77.1873901824721	452097	452097	92.6598392707675	1
2410	14	462117	462238	122	45.1833265555073	462182	462173	151.056267422214	1
2411	14	466617	466868	252	846.62063262053	466698	466699	196.373282095897	1
2413	14	478127	478458	332	129.910115415607	478263	478281	153.748328712391	1
2414	14	479207	479561	355	306.393915606396	479383	479385	415.774199044391	1
2415	14	480919	481222	304	298.827968077926	481049	481059	327.722320904288	1
2416	14	488199	488405	207	153.822976313587	488299	488309	322.424366517747	1
2417	14	490132	490254	123	49.9842423084757	490193	490184	172.850420339803	1
2418	14	491219	491500	282	1805.62509959832	491323	491323	556.026604478708	1
2419	14	493071	493269	199	73.2176248561795	493151	493189	194.817644661293	1
2420	14	497618	497704	87	74.0801768019787	497661	497661	1.67787525562082	0
2421	14	498521	498818	298	204.962194203787	498740	498736	144.557714870897	1
2423	14	500520	500786	267	279.265070712738	500603	500603	200.534241442602	1
2424	14	503048	503304	257	277.368996731378	503220	503223	105.950592961906	1
2425	14	507322	507630	309	444.358094330047	507534	507528	286.025646745002	1
2426	14	508791	508934	144	85.0142954448906	508865	508865	69.7255710588791	1
2427	14	515027	515161	135	69.6953834961378	515094	515097	81.1028359780677	1
2428	14	531255	531710	456	166.240506936084	531524	531522	670.79057197642	1
2429	14	535112	535162	51	13.5203822573815	535138	535145	126.447473362254	1
2430	14	538014	538115	102	20.4975392177128	538082	538048	268.117570019164	1
2431	14	541692	542463	772	513.764908965241	541998	542029	482.364647258893	1
2432	14	542792	542990	199	112.208220833262	542908	542915	292.730410172665	1
2433	14	545969	546151	183	256.166098259071	546057	546064	31.0788244275568	1
2434	14	547207	547636	430	104.91342727921	547563	547520	107.803065958806	1
2435	14	552020	552289	270	730.372431628114	552194	552196	355.096250594361	1
2436	14	552779	552904	126	70.8383440934078	552847	552841	11.4226492463562	0
2437	14	553148	553282	135	74.3131934621562	553210	553214	41.0400495185575	1
2438	14	554759	554959	201	168.896341575345	554838	554837	213.252509539094	1
2439	14	559232	559638	407	294.268349907342	559329	559359	518.288521038829	1
2440	14	576180	576647	468	348.832297059022	576513	576509	272.596354297722	1
2441	14	578808	579049	242	170.019794925212	578966	578955	266.043754424705	1
2442	14	585371	585561	191	69.2008618682224	585496	585464	160.525732124467	1
2443	14	585975	586000	26	18.1433507000022	585988	585988	2.33149390568206	0
2444	14	586869	587062	194	160.483132435295	586969	586973	329.409760405109	1
2445	14	587641	587823	183	111.714640768765	587732	587749	65.5235496967692	1
2446	14	591276	591486	211	648.438559287406	591381	591380	288.94883602885	1
2447	14	591689	591759	71	26.3416260129231	591724	591733	12.1616908705937	0
2448	14	592913	593199	287	387.509079025938	593105	593104	215.094078403092	1
2449	14	604670	605338	669	988.295437680508	604750	604851	501.468229097123	1
2450	14	605834	606150	317	406.830373000421	606036	606025	414.630932160291	1
2451	14	614393	614486	94	57.6176363094322	614427	614431	39.7039757162716	1
2452	14	619814	619917	104	36.1351500363384	619863	619874	137.844448275759	1
2454	14	631489	631629	141	52.9231251938756	631565	631571	50.7735401213026	1
2455	14	634198	634268	71	21.4651920993031	634237	634237	30.0309141527096	1
2457	14	646975	647345	371	86.7075149664294	647301	647115	465.941559535241	1
2458	14	651788	652429	642	522.355703277437	652338	652315	707.929544025737	1
2459	14	653152	653332	181	107.111847520071	653240	653250	167.596848476066	1
2460	14	661365	661568	204	453.211367364826	661472	661481	27.7339291424254	1
2461	14	661840	662655	816	1009.15515665453	661928	662138	535.189647593993	1
2462	14	663600	664190	591	782.604007157379	663793	663800	324.410532981707	1
2463	14	664751	665340	590	645.257775255952	665102	665112	263.165309054867	1
2464	14	668152	668365	214	75.5036989548802	668305	668301	280.452955356417	1
2465	14	670347	670415	69	26.3347695050712	670382	670390	15.4002383484224	1
2466	14	672018	672263	246	92.6520592631916	672087	672094	94.5033463976256	1
2467	14	673501	673600	100	42.5828026915442	673553	673553	7.73704971369028	0
2468	14	674799	674903	105	35.9685497639212	674853	674861	199.47235489609	1
2469	14	678528	678609	82	27.8925166564213	678556	678552	188.374951949642	1
2470	14	685719	685910	192	123.735073340602	685810	685814	246.35715171162	1
2471	14	687101	687866	766	357.766270869508	687486	687486	394.282306926169	1
2472	14	689941	690258	318	1216.7738131997	690148	690125	468.951166565329	1
2473	14	691528	692290	763	629.846107302638	691909	691915	299.924548274036	1
2474	14	694054	694268	215	153.188250359936	694133	694128	84.5068045267915	1
2475	14	694897	694997	101	35.4329776102015	694947	694949	42.589695988907	1
2476	14	695343	695475	133	60.9612624126024	695407	695403	108.461986344072	1
2477	14	699459	699690	232	134.340208351863	699552	699564	529.543549672621	1
2478	14	700738	700795	58	23.3413645036312	700768	700781	4.76912125938677	0
2479	14	701641	701922	282	677.369152892321	701732	701746	346.242872287798	1
2480	14	703387	703485	99	39.9413490145109	703434	703428	20.7228671877512	1
2481	14	705919	706158	240	100.421287772539	705996	706013	155.113351279	1
2482	14	707692	707768	77	28.756010165639	707738	707744	103.40916512861	1
2484	14	711396	711600	205	298.8576715658	711494	711497	257.528178321725	1
2485	14	713744	713901	158	134.16198742462	713823	713821	67.7228990292526	1
2486	14	715558	715697	140	64.3695746808565	715630	715630	230.423376204355	1
2487	14	715905	716053	149	123.469987214777	715979	715980	47.3507413699582	1
2488	14	716636	716703	68	33.1000587539972	716674	716675	1.6320797969321	0
2489	14	720817	720981	165	48.5977066723555	720911	720901	105.382001567184	1
2490	14	723195	723405	211	408.36312448099	723324	723324	344.839855206831	1
2491	14	724272	724499	228	214.230945877623	724404	724388	125.535579849475	1
2492	14	728204	728672	469	170.791111855084	728283	728350	68.7351944534761	1
2493	14	730637	731068	432	176.539231678821	730714	730772	358.225528144315	1
2494	14	733743	733822	80	29.740836508286	733786	733785	8.84133047453519	0
2495	14	735901	736133	233	75.0532617770662	735961	736010	62.6630962321327	1
2496	14	736463	736676	214	147.041696592491	736565	736568	131.101152706465	1
2497	14	738816	738861	46	21.0624205296773	738837	738830	6.34133076732941	0
2498	14	739245	739670	426	519.700810201594	739560	739557	196.037076967189	1
2499	14	746738	746867	130	55.7561184842265	746805	746804	68.8312899036066	1
2500	14	750081	750235	155	225.97352087135	750159	750157	49.4352624396179	1
2501	14	754400	754515	116	54.4499858684653	754456	754455	55.2442676742092	1
2502	14	755168	755287	120	66.9699778320855	755228	755231	28.6296884700746	1
2503	14	759451	759563	113	43.8234604829638	759510	759513	26.4038485191644	1
2504	14	762920	763276	357	110.5085391335	762973	763140	98.6826569811017	1
2505	14	764106	764216	111	40.4960662774316	764161	764165	76.9833615523338	1
2506	14	769481	769710	230	151.007760047963	769634	769636	78.5316928121388	1
2507	14	778987	779289	303	45.029924256431	779018	779086	30.470443617784	1
2508	14	781544	781591	48	23.699383676632	781573	781578	14.2542210524285	1
2509	15	21752	21805	54	24.4052579735897	21781	21782	16.0669232800349	1
2510	15	27957	28064	108	36.2829995291835	28016	28025	37.9792537794118	1
2511	15	31748	31862	115	51.3918947019414	31806	31806	18.3485415538466	0
2512	15	32273	32419	147	54.3466151553504	32324	32316	70.6577444761187	1
2514	15	34178	34427	250	149.223884935714	34262	34268	121.828725148262	1
2515	15	38593	38884	292	196.715738240315	38778	38769	316.706232330599	1
2516	15	40429	40552	124	98.4548219157028	40500	40501	45.7707671286789	1
2517	15	43423	43501	79	37.2140924150482	43453	43451	47.1018066519852	1
2518	15	69112	69295	184	68.0910330127522	69173	69164	105.100442753134	1
2519	15	70183	70295	113	49.3023979804266	70244	70245	22.868297308914	1
2520	15	83062	83624	563	2110.84148234535	83437	83439	532.952545931968	1
2521	15	87143	87421	279	188.690525378034	87233	87238	213.242697558097	1
2522	15	91521	91703	183	661.130181234339	91611	91611	129.338699564511	1
2523	15	94674	94777	104	59.8168452095509	94733	94735	23.540139112357	1
2524	15	96495	97005	511	479.036622663111	96805	96805	519.382952178818	1
2525	15	99465	99654	190	567.349888388827	99559	99564	205.690116498076	1
2526	15	101268	101303	36	21.0357509661006	101283	101280	35.6622372054582	1
2527	15	103917	104164	248	185.75507074656	104078	104060	311.815408790167	1
2528	15	106373	106503	131	66.7188783388596	106439	106437	112.065465543224	1
2529	15	108032	108460	429	168.857141984951	108238	108240	198.381632398395	1
2530	15	108981	110190	1210	582.890164151505	109450	109457	492.289139907046	1
2531	15	117421	117646	226	116.313820667945	117494	117495	112.618568391457	1
2532	15	123653	123913	261	412.970311685482	123795	123794	215.953472059095	1
2533	15	127971	128476	506	1423.48906042183	128318	128311	703.91255131255	1
2534	15	128741	128885	145	79.1362882486227	128809	128815	26.7615416952773	0
2535	15	135918	136423	506	286.907993007641	136287	136225	396.212250580908	1
2536	15	137902	138036	135	52.4377053388515	137969	137965	206.198122799326	1
2537	15	141396	141423	28	16.3288305364609	141409	141409	45.55189407434	1
2538	15	143982	144220	239	427.023626501915	144122	144133	547.381072318745	1
2539	15	147132	147249	118	46.6921043970485	147187	147180	143.836028333395	1
2540	15	153595	153736	142	66.1690459356464	153664	153655	138.29931518546	1
2541	15	154729	154855	127	54.7365830812643	154792	154789	129.954783073913	1
2542	15	158895	159148	254	603.545934198121	159035	159049	176.642519833725	1
2543	15	160750	161352	603	478.05422668109	161228	161215	496.934550496167	1
2544	15	161619	162061	443	1345.92598670139	161914	161906	521.866068936889	1
2545	15	163084	163212	129	65.4824374606238	163147	163146	59.4288944495806	1
2546	15	165421	165508	88	31.7453189666292	165464	165470	27.1023293990128	1
2547	15	168442	168572	131	61.8085240241821	168506	168502	14.8064291208672	0
2548	15	170086	170892	807	919.398531581729	170728	170666	644.537708680134	1
2549	15	181485	181661	177	133.118422052749	181569	181566	171.238847699747	1
2550	15	185144	185410	267	331.016594097623	185229	185228	121.268705802679	1
2551	15	186811	186996	186	63.4460062493674	186860	186861	269.059407309185	1
2552	15	193270	193865	596	811.248092070802	193405	193627	1072.36175085991	1
2553	15	194789	195028	240	160.860843951286	194951	194951	285.009087904729	1
2554	15	195556	195617	62	25.9986557486737	195586	195588	2.76048981624106	0
2555	15	196052	196571	520	326.407032862384	196483	196480	375.045670793745	1
2556	15	198375	198404	30	20.162093407839	198390	198391	2.60806512009031	0
2557	15	198689	198965	277	273.667198551046	198774	198780	718.685713620081	1
2558	15	201788	201974	187	146.317498037017	201868	201863	188.392130434251	1
2559	15	202615	202707	93	28.4419547300056	202665	202670	110.145132973938	1
2560	15	204533	204691	159	85.1167567860136	204620	204619	150.954757595084	1
2561	15	205947	206080	134	44.8836520821014	206019	206023	74.5645053787213	1
2562	15	207245	207392	148	151.37885648157	207312	207311	76.4590421884359	1
2563	15	212014	212118	105	42.7076844916334	212071	212071	80.8374200559509	1
2564	15	216238	217192	955	2758.46449540159	216775	216762	1322.47635456998	1
2565	15	218740	219136	397	584.451701694983	218958	218958	1619.1769454538	1
2566	15	220473	220712	240	378.422097246005	220570	220567	242.192690762453	1
2567	15	226133	226777	645	916.479276656466	226302	226304	220.314320790482	1
2568	15	228439	228539	101	38.9989090907157	228488	228491	26.1207310094569	1
2569	15	232266	232429	164	62.0950005242471	232355	232345	65.9805716183005	1
2570	15	233740	234120	381	146.853979562728	233802	233845	207.230792526331	1
2571	15	234512	234706	195	102.672379194029	234593	234602	272.426689585947	1
2572	15	238371	238554	184	233.400294158811	238468	238472	67.6675085039759	1
2573	15	241403	241527	125	42.7159976052669	241464	241471	93.6103658321186	1
2574	15	242776	243296	521	1034.61496489971	243184	243069	1003.70016309553	1
2575	15	246909	247125	217	242.446257604367	247046	247046	244.090490907033	1
2576	15	249602	249733	132	90.2156167897116	249662	249662	22.5817648125669	0
2577	15	251296	251353	58	24.027699361759	251325	251327	4.06972193736669	0
2578	15	254022	254153	132	70.9386808822255	254095	254101	36.2608591130168	1
2579	15	255123	255246	124	41.0849775583046	255176	255174	29.4148753715104	1
2580	15	256122	256316	195	79.6070535245244	256189	256187	93.3545641892481	1
2581	15	259731	259862	132	58.3242992656476	259804	259795	17.9899336187118	0
2582	15	267570	268102	533	679.012187923737	267792	267808	1419.64316115868	1
2583	15	271642	271751	110	39.986101411136	271696	271694	285.460870072461	1
2584	15	273830	274010	181	153.493871969202	273928	273919	102.892511353811	1
2585	15	274458	274640	183	195.823844944844	274554	274555	63.1201420701647	1
2586	15	277619	277667	49	16.4653329913755	277643	277623	20.2792471033286	1
2587	15	277891	277965	75	26.480373732877	277939	277943	36.3976661309928	1
2588	15	285608	285936	329	197.665429001591	285851	285841	829.47604490405	1
2589	15	286712	286831	120	67.2024472584733	286778	286781	7.67484976523401	0
2590	15	288060	288528	469	220.732847031974	288375	288359	418.344422112439	1
2591	15	296746	296999	254	763.114326357923	296900	296915	120.597248364968	1
2592	15	303242	303410	169	112.402279328513	303333	303333	87.9606256143294	1
2593	15	304106	304590	485	143.442512657443	304527	304373	182.636275539644	1
2594	15	312669	312905	237	274.800663045796	312819	312826	354.092398573982	1
2595	15	315095	315241	147	65.4729413581037	315172	315177	42.0149846706351	1
2596	15	315588	315634	47	14.2803843407503	315608	315616	78.5257474439208	1
2597	15	316280	316655	376	114.719634233604	316560	316541	381.365105176897	1
2598	15	324656	324806	151	76.2566916262363	324737	324730	198.452842894752	1
2599	15	356380	356483	104	39.8826099852871	356430	356427	48.2130726187733	1
2600	15	379669	379805	137	89.8871803918505	379737	379732	14.7502963105045	0
2601	15	394667	394879	213	235.33823951666	394743	394738	235.253661966358	1
2602	15	397276	397525	250	356.859602282181	397417	397431	258.722301272428	1
2603	15	405439	405549	111	49.0812755919693	405492	405491	80.6744241349165	1
2604	15	408191	408377	187	70.2891796367183	408314	408287	62.674585525599	1
2605	15	409993	410346	354	316.961669771247	410091	410105	225.442557546981	1
2606	15	413596	413696	101	42.0465625913008	413644	413644	12.6994587850057	0
2607	15	417930	418075	146	62.7848843490348	417998	418008	206.521522020976	1
2608	15	421764	421904	141	109.696654528759	421843	421843	78.2487453241046	1
2609	15	424045	424648	604	677.850388025588	424403	424407	288.932265728064	1
2610	15	426317	426412	96	34.2962055742597	426363	426366	122.344353788434	1
2611	15	431683	432129	447	203.022639335995	431760	431788	133.968975710092	1
2612	15	443802	443971	170	211.76859836137	443885	443884	83.1794868672263	1
2613	15	446832	446911	80	22.5880982153803	446871	446880	80.9970451659492	1
2614	15	448988	449117	130	33.7569315497193	449047	449048	189.557811946862	1
2615	15	457961	458267	307	522.761750196828	458095	458098	401.994528864082	1
2616	15	458660	458715	56	20.8612319096788	458687	458679	5.57565651250444	0
2617	15	461515	461986	472	153.362375086729	461923	461764	232.306592606621	1
2618	15	462451	462518	68	24.3729148910477	462484	462474	51.42535235101	1
2619	15	468074	468183	110	42.2759980933916	468135	468136	32.8396778530397	1
2620	15	472197	472252	56	21.6836748930923	472224	472217	7.2843919967917	0
2621	15	474529	474598	70	23.0307373219237	474563	474553	14.4091162036565	0
2622	15	479806	481156	1351	1486.38053450386	479931	480289	979.424784836778	1
2623	15	481718	481969	252	658.221830740471	481827	481819	305.603488822333	1
2624	15	487064	487615	552	2996.49051027792	487348	487344	1387.46454814315	1
2625	15	493261	493368	108	43.5215407445186	493317	493318	61.1403489579277	1
2626	15	494204	495065	862	4709.18904885304	494586	494587	1932.56995590703	1
2627	15	502648	502716	69	27.977136589964	502685	502692	20.3121049307522	1
2628	15	504623	504812	190	68.3224401629874	504708	504703	145.288157190262	1
2629	15	505153	505358	206	60.5066083216046	505315	505262	78.5287435399106	1
2630	15	511446	511674	229	384.303017653835	511575	511578	297.782017287082	1
2631	15	514418	514869	452	132.087418899123	514732	514702	128.427811688601	1
2632	15	520478	521046	569	556.132383500027	520618	520640	395.894902250331	1
2633	15	522622	522785	164	74.7817134730186	522702	522698	210.650142478141	1
2634	15	537128	537329	202	96.2887447573838	537194	537191	182.768159222862	1
2635	15	540238	540283	46	33.203944509475	540245	540245	0.386587567268219	0
2636	15	544443	544945	503	959.102647022879	544826	544812	409.613414149885	1
2637	15	546432	546669	238	165.252920286035	546584	546568	226.504451320416	1
2638	15	548694	548734	41	36.6037907599348	548734	548734	2.30177025388042	0
2639	15	550615	550983	369	505.726683225207	550853	550849	128.885953685442	1
2640	15	558707	559073	367	207.614447684961	559012	559005	211.860416610213	1
2641	15	560698	560822	125	43.803526714505	560753	560744	77.7471562714465	1
2642	15	566306	566485	180	163.490161931131	566398	566400	139.638924675473	1
2643	15	569632	569815	184	107.756463905871	569729	569734	205.487213179189	1
2644	15	570806	571038	233	724.289083281518	570900	570900	323.278986296796	1
2645	15	574835	574990	156	150.910183566547	574908	574911	72.7468024667937	1
2646	15	578031	578071	41	21.7378026795034	578052	578058	9.65767739492772	1
2647	15	579360	580014	655	250.777607118276	579800	579790	202.76276412869	1
2648	15	584151	584266	116	45.9282797301248	584208	584206	183.836914227008	1
2649	15	586091	586685	595	682.914200969222	586552	586524	989.620297917286	1
2650	15	587000	587052	53	28.8435433107447	587031	587031	2.45580217156978	0
2651	15	587475	587910	436	1993.3102049717	587812	587813	433.744061175756	1
2652	15	592664	592786	123	35.9618139688033	592739	592743	140.596378763518	1
2653	15	594350	594397	48	21.2597865661209	594366	594367	8.39423919128804	1
2654	15	606231	606544	314	1196.74576774769	606404	606406	332.177066934014	1
2655	15	609265	609450	186	120.132034630572	609358	609351	93.6660618024842	1
2656	15	611767	611881	115	39.5622130841646	611825	611827	70.2327425709026	1
2657	15	618460	618695	236	82.0778107286908	618635	618595	101.702076253689	1
2658	15	619077	619604	528	467.258276332916	619238	619238	403.359450249248	1
2659	15	624500	624677	178	262.347876129194	624590	624592	193.545950129372	1
2660	15	628065	628237	173	131.405663092381	628153	628143	131.008260819712	1
2661	15	638733	639358	626	601.733957054967	638940	638938	415.442388021875	1
2662	15	642474	642644	171	233.833952205197	642558	642556	32.1319890156055	1
2663	15	649185	649242	58	23.6772046431339	649216	649221	62.196058943562	1
2664	15	653958	654155	198	149.03061509972	654038	654023	156.150528182528	1
2665	15	656955	657198	244	357.953110718706	657047	657043	310.873662516226	1
2666	15	658425	658594	170	57.8631829964269	658520	658520	34.9483667247611	1
2667	15	661731	662327	597	580.600814703039	661818	662084	894.931153737713	1
2668	15	664548	664683	136	66.6669958174877	664619	664617	41.5765690997253	1
2669	15	667350	667483	134	39.1380511402985	667405	667402	68.9703694991688	1
2670	15	670595	671776	1182	946.887061488211	670847	671093	550.661884904634	1
2671	15	675232	675398	167	32.2402349241735	675245	675298	96.0504508620995	1
2672	15	678986	679141	156	108.730852582579	679063	679070	42.8756039330557	1
