id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	midpoint1	midpoint2	midpoint3	commande	Notes	B_type	extend	LocalEventHpM_NWT	LocalEventHpM_Ntel	LocalEventHpM_Ntkd	LocalEventHpM_SFA	LocalEventHpM_DC
163	TRM6	1500	TRM	6	15	1036496	1036548	1039824	1040442	1036522	1040133	(5:3)_(6:2i)_(4:4)_(5:3a)_(4:4)_(5:3a)_(4:4)_(5:3a)_(1:7)_(0:8)_(2:6)_(3:5)_(2:6ai)_(1:7a)_(2:6b)_(3:5a)_(4:4aCO)	4	3277	3611	3945	0	142_321_167_97_171_106_45_574_622_123_236_264_126_50_148_420	                      0_48_0_0_0_0_0_162_179_0_0_0_0_0_55_38	285_594_334_194_342_213_90_986_1065_246_471_527_251_99_242_801	1036496_1036548_1036829_1037142_1037163_1037336_1037505_1037549_1037757_1038714_1038822_1038960_1039293_1039487_1039544_1039641_1039824	1036548_1036781_1037142_1037163_1037336_1037505_1037549_1037595_1038535_1038822_1038960_1039293_1039487_1039544_1039586_1039786_1040442	1036548_1036829_1037142_1037163_1037336_1037505_1037549_1037757_1038714_1038822_1038960_1039293_1039487_1039544_1039641_1039824_1071499	1036781_1037142_1037163_1037336_1037505_1037549_1037595_1038535_1038822_1038960_1039293_1039487_1039544_1039586_1039786_1040442_1091291	618.41	328	1.88	24	1_2_1_1_1_1_1_2_4_1_1_1_1_1_3_2	4_7_47_7_7_7_7_7_2567_1_78_1_7_1_128_7	0	2	2	1	1	2	3	2	1	1038327.5	1037424.75	1039230.25	NA	                      graph_bin_annot3(15,1035000,1041000)		>2 Chr CO	1972.5	424.6606	425.2751	322.3036	184.9685	7.163
151	TRM6	1500	TRM	6	15	80664	80920	84226	84370	80792	84298	(5:3)_(6:2)_(5:3a)_(6:2)_(5:3a)_(5:3)_(4:4)_(5:3)_(6:2)_(4:4aCO)_(6:2)_(4:4CO)	3	3307	3506	3705	0	346_288_535_66_800_432_64_150_330_403_90	                      0_61_498_0_600_210_0_0_135_337_0	691_516_572_132_1000_655_129_301_526_469_180	80664_80920_81416_81934_81988_82666_83198_83321_83327_83757_84190_84226	80920_81355_81436_81988_82066_82988_83321_83327_83622_83853_84226_84370	80920_81416_81934_81988_82666_83198_83321_83327_83757_84190_84226_195170	81355_81436_81988_82066_82988_83321_83327_83622_83853_84226_84370_195386	849.88	308	2.75	39	1_6_8_1_8_3_1_1_7_2_1	7_8_3_3_3_38_7_7_8_56_56	0	3	2	0	2	2	2	2	2	82545	81668.5	83421.5	NA	                      graph_bin_annot3(15,79000,85000,c(3,4,5,6,7,8))	Not dCO, 2NCOs	2-sis NCO	1852.5	669.0636	721.4993	490.4395	2198.0395	31.271
169	TRM6	1500	TRM	6	16	664861	665235	665344	665441	665048.25	665392.25	3:5	1	110	344	579	1	344	109	580	664861_665344	665235_665441	665344_678652	665441_678709	46.39	48	0.96	2	2	7	1	2	1	0	1	1	1	1	1	665220.25	665220.25	NA	NA	                      graph_bin_annot3(16,663000,666000,c(7,8))		One-Sided	289.5	44.1481	49.5544	50.0225	21.8392	0.1752
165	TRM6	1500	TRM	6	16	380368	380443	381362	381840	380405.25	381601.25	5:3_6:2_5:3_6:2	1	920	1196	1471	4	310_66_218_602	                      231_0_72_241	390_132_363_962	380368_380674_380758_380878_381362	380443_380758_380806_381121_381840	380674_380758_380878_381362_430826	380758_380806_381121_381840_431177	626.3	122	5.11	9	2_1_3_3	4_3_3_3	1	7	1	0	1	1	1	1	1	381003.25	381003.25	NA	NA	                      graph_bin_annot3(16,379000,382000,c(3,4))		Full Conversion	735.5	639.2732	691.2885	707.5054	291.2463	17.5028
172	TRM6	1500	TRM	6	16	785712	785737	786161	786518	785724.5	786339.5	5:3_5:3a	1	425	615	805	2	99_516	                      0_251	198_781	785712_785737_786161	785737_785910_786518	785737_786161_925093	785910_786518_948066	788.18	67	11.76	4	1_3	2_12	2	11	1	0	1	1	1	1	1	786032	786032	NA	NA	                      graph_bin_annot3(16,784000,787000,c(1,2))		Two-sided	402.5	689.1137	617.0856	652.1252	1303.3973	15.9058
167	TRM6	1500	TRM	6	16	640976	641225	642071	642462	641100.5	642266.5	5:3_5:3a_5:3b	2_nonsis	847	1166	1485	3	159_464_543	                      0_258_176	318_670_910	640976_641225_641552_642071	641225_641294_641895_642462	641225_641552_642071_653303	641294_641895_642462_653426	291.68	124	2.36	6	1_3_2	8_67_68	3	30	1	0	1	2	2	2	2	641683.5	641683.5	NA	NA	                      graph_bin_annot3(16,639000,643000,c(5,6,7,8))		Two Chr	742.5	330.3956	379.2177	328.2925	188.5134	9.1898
166	TRM6	1500	TRM	6	16	430826	431177	432288	432416	431001.75	432351.75	6:2_5:3_4:4ai	2_nonsis	1112	1350	1589	3	560_505_286	                      315_417_203	805_593_368	430826_431492_432048_432288	431177_431631_432085_432416	431492_432048_432288_640976	431631_432085_432416_641225	982.64	132	7.43	16	4_8_4	34_1_4	3	31	1	0	1	1	2	2	1	431676.75	431676.75	NA	NA	                      graph_bin_annot3(16,429000,433000,c(1,2,3,4))		Two Chr	794.5	517.5122	588.4245	718.2709	800.0905	17.962
164	TRM6	1500	TRM	6	16	359182	359890	361213	361807	359536	361510	3:5_4:4_3:5a_4:4ai_4:4_3:5a_4:4_3:5a	2_nonsis	1324	1974	2624	8	546_73_26_46_62_172_424_625	                      150_16_0_0_0_0_162_212	941_130_52_93_124_344_686_1038	359182_360040_360139_360170_360191_360263_360315_360769_361213	359890_360123_360170_360191_360263_360315_360607_361001_361807	360040_360139_360170_360191_360263_360315_360769_361213_380368	360123_360170_360191_360263_360315_360607_361001_361807_380443	1618.81	218	7.41	20	5_4_1_1_1_1_4_3	2_2_1_3_13_1_1_1	3	31	1	0	1	1	2	2	1	360523	360523	NA	NA	                      graph_bin_annot3(16,358000,362000,c(1,2,3,4))		Two Chr	1312	945.5164	1005.1715	1153.0596	1680.6787	19.998
170	TRM6	1500	TRM	6	16	678652	678709	679119	679573	678680.25	679346.25	(5:3)_(6:2)_(4:4aCO)	2_nonsis	411	666	920	3	274_391	                      107_25	442_757	678652_678816_679119	678709_679094_679573	678816_679119_751172	679094_679573_751586	1964.78	77	25.65	4	2_2	2_1	1	7	1	1	0	1	1	0	0	679013.25	679013.25	NA	NA	                      graph_bin_annot3(16,677000,680000,c(1,2,5,6))		One-Sided Unidirectional	460	1538.7466	1494.9748	1156.8391	1796.063	116.876
171	TRM6	1500	TRM	6	16	751172	751586	754351	754681	751379	754516	(3:5)_(2:6)_(3:5a)_(2:6)_(3:5a)_(4:4aCO)_(3:5a)_(6:2)_(4:4a)	2_nonsis	2766	3137	3508	9	958_278_532_66_83_152_427_642	                      580_0_398_0_0_75_161_244	1336_555_665_132_166_228_693_1041	751172_752166_752508_753119_753173_753251_753414_753640_754351	751586_752508_752721_753173_753251_753339_753479_754107_754681	752166_752508_753119_753173_753251_753414_753640_754351_785712	752508_752721_753173_753251_753339_753479_754107_754681_785737	800.03	292	2.74	18	3_1_4_1_1_2_2_4	2_1_4_4_4_3_3_123	3	20	1	1	0	2	2	1	1	752947.5	752947.5	NA	NA	                      graph_bin_annot3(16,750000,755000,c(1,2,3,4))		Two-Sided Bidirectional	1754	686.1057	871.9336	793.2139	688.165	10.7572
168	TRM6	1500	TRM	6	16	653303	653426	656784	656861	653364.5	656822.5	(3:5)_(3:5a)_(2:6)_(3:5a)_(2:6)_(3:5a)_(2:6)_(4:4ai)_(5:3)_(4:4bCO)	3	3359	3458	3557	0	218_582_224_191_538_1429_37_146_92	                      0_219_0_91_0_957_1_72_0	436_944_449_291_1077_1901_73_221_184	653303_653426_653958_654370_654498_654661_656532_656563_656677_656784	653426_653739_654370_654407_654661_655575_656562_656605_656784_656861	653426_653958_654370_654498_654661_656532_656563_656677_656784_664861	653739_654370_654407_654661_655575_656562_656605_656784_656861_665235	1826.59	296	6.17	29	1_11_1_4_1_6_2_2_1	2_13_3_3_3_3_3_38_7	0	2	2	1	1	2	2	1	1	655093.5	654229	655958	NA	                      graph_bin_annot3(16,652000,657000,c(1,2,3,4,7,8))		>2 Chr CO	1778.5	1252.8473	1299.3458	1419.78	2372.8191	37.2536
2	WT1	1500	WT	1	1	73855	73970	74190	74538	73912.25	74364.25	3:5_3:5a	1	221	452	682	2	168_284	                      0_0	335_568	73855_73970_74190	73970_74190_74538	73970_74190_108928	74190_74538_109735	12.34	57	0.22	2	1_1	3_34	2	12	1	0	1	1	1	1	1	74138.25	74138.25	NA	NA	                      graph_bin_annot3(1,72000,75000,c(3,4))		Two-sided	341	16.27	12.1513	19.8975	15.5252	0
1	WT1	1500	WT	1	1	61164	61414	61708	61999	61289.25	61853.25	(6:2)_(5:3)_(4:4aCO)	2_nonsis	295	564	834	3	290_274	                      37_0	544_548	61164_61451_61708	61414_61708_61999	61451_61708_73855	61708_61999_73970	614.46	69	8.85	3	2_1	34_2	1	8	1	1	0	1	1	0	0	61571.25	61571.25	NA	NA	                      graph_bin_annot3(1,60000,62000,c(1,2,3,4))		One-Sided Unidirectional	417	559.2567	545.1432	565.9341	507.2204	26.9678
4	WT1	1500	WT	1	1	190031	190402	192723	193131	190216.75	192926.75	(5:3)_(6:2)_(5:3)_(4:4)_(6:2a)_(5:3a)_(4:4)	2_sis	2322	2710	3099	0	356_32_760_629_508_424	                      156_0_405_114_112_0	557_63_1116_1144_905_849	190031_190558_190588_191026_191818_192282_192723	190402_190588_190621_191704_192170_192723_193131	190558_190588_191026_191818_192282_192723_203111	190588_190621_191704_192170_192723_193131_230218	1759.97	258	6.82	15	3_1_4_3_3_1	3_4_4_3_12_2	0	1	2	0	2	2	2	2	2	191571.75	190894.25	192249.25	NA	                      graph_bin_annot3(1,189000,194000,c(1,2,3,4))		2-sis NCO	1549.5	2512.8076	2885.5539	2194.7877	2713.2134	103.7204
12	WT1	1500	WT	1	2	786528	786546	786546	786589	786537.25	786567.25	5:3	1	1	30	60	1	30	0	61	786528_786546	786546_786589	786546_801020	786589_813184	68.6	5	13.72	1	1	4	1	1	1	0	1	1	1	1	1	786552.25	786552.25	NA	NA	                      graph_bin_annot3(2,785000,787000,c(3,4))		One-Sided	30	47.4405	63.9838	39.6484	34.1187	0.1212
9	WT1	1500	WT	1	2	475985	476436	476602	476950	476210.25	476776.25	5:3	1	167	566	964	1	566	166	965	475985_476602	476436_476950	476602_530863	476950_531256	449.62	80	5.6	4	4	2	1	1	1	0	1	1	1	1	1	476493.25	476493.25	NA	NA	                      graph_bin_annot3(2,474000,477000,c(1,2))		One-Sided	482	169.6642	173.8807	186.7189	428.9122	2.6688
6	WT1	1500	WT	1	2	193664	193715	193715	194226	193689.5	193970.5	3:5	1	1	281	561	1	281	0	562	193664_193715	193715_194226	193715_291653	194226_292193	678.62	47	14.53	1	1	1	1	2	1	0	1	1	1	1	1	193830	193830	NA	NA	                      graph_bin_annot3(2,192000,195000,c(1,2))		One-Sided	280.5	367.2089	356.409	292.1538	675.4146	15.0128
10	WT1	1500	WT	1	2	530863	531256	531940	533263	531059.5	532601.5	(6:2)_(4:4aCO)	2_nonsis	685	1542	2399	2	1542	684	2400	530863_531940	531256_533263	531940_700448	533263_700950	275.89	200	1.38	5	5	34	1	15	1	1	0	1	2	1	0	531830.5	531830.5	NA	NA	                      graph_bin_annot3(2,529000,534000,c(3,4,5,6))		Full Conversion	1199.5	260.9233	275.8151	295.7052	137.3494	7.3576
5	WT1	1500	WT	1	2	47612	47900	47971	48762	47756.25	48366.25	(2:6)_(4:4aCO)	2_nonsis	72	610	1149	2	610	71	1150	47612_47971	47900_48762	47971_193664	48762_193715	195.94	96	2.05	3	3	78	1	16	1	1	0	1	2	1	0	48061.25	48061.25	NA	NA	                      graph_bin_annot3(2,46000,49000,c(1,2,7,8))		Full Conversion	574.5	226.0395	53.815	31.8786	185.8801	2.2822
8	WT1	1500	WT	1	2	406115	406787	406115	406787	406283	406619	(4:4aCO)	2_nonsis	0	336	671	1	0	0	0	406115	406787	475985	476436	10.86	56	0.19	0	0	0	1	100	1	1	0	1	1	0	0	406451	406451	NA	NA	                      graph_bin_annot3(2,405000,407000,c(3,4,7,8))		No Strand Transfer	335.5	12.9264	10.0736	8.3806	14.8761	0
11	WT1	1500	WT	1	2	700448	700950	703042	703256	700699	703149	(2:6)_(3:5)_(5:3)_(3:5)_(4:4aCO)	2_nonsis	2093	2450	2807	5	344_286_264_1556	                      0_168_0_1210	687_404_529_1902	700448_700950_701303_701354_703042	700950_701135_701354_701832_703256	700950_701303_701354_703042_786528	701135_701354_701832_703256_786546	1340.46	234	5.74	12	1_4_1_6	34_2_34_34	3	20	1	1	0	2	2	1	1	701924	701924	NA	NA	                      graph_bin_annot3(2,699000,704000,c(1,2,3,4))		One-Sided Bidirectional	1403.5	928.9843	1391.5809	1393.1667	2333.742	32.9882
13	WT1	1500	WT	1	3	41096	41289	41289	41451	41192.25	41370.25	5:3	1	1	178	354	1	178	0	355	41096_41289	41289_41451	41289_56432	41451_57568	12.83	29	0.44	1	1	8	1	1	1	0	1	1	1	1	1	41281.25	41281.25	NA	NA	                      graph_bin_annot3(3,40000,42000,c(7,8))		One-Sided	177	84.0878	99.1738	74.7712	27.6466	1.2988
15	WT1	1500	WT	1	3	210517	210635	210635	211159	210576	210897	(5:3)_(4:4aCO)	2_nonsis	1	321	641	2	321	0	642	210517_210635	210635_211159	210635_235472	211159_236284	866.66	53	16.24	1	1	3	1	1	1	1	0	1	1	0	0	210736.5	210736.5	NA	NA	                      graph_bin_annot3(3,209000,212000,c(3,4,7,8))		One-Sided Unidirectional	320.5	768.5295	758.5136	942.6533	1054.561	51.6046
17	WT1	1500	WT	1	3	299395	299527	299645	299933	299461	299789	(6:2)_(4:4aCO)	2_nonsis	119	328	537	2	328	118	538	299395_299645	299527_299933	299645_303499	299933_316620	12.83	45	0.29	2	2	78	1	15	1	1	0	1	2	1	0	299625	299625	NA	NA	                      graph_bin_annot3(3,298000,300000,c(3,4,7,8))		Full Conversion	268.5	29.1228	42.3917	37.7013	17.6908	0.1752
14	WT1	1500	WT	1	3	56432	57568	57568	58033	57000.25	57800.25	(2:6)_(4:4aCO)	2_nonsis	1	800	1600	2	800	0	1601	56432_57568	57568_58033	57568_210517	58033_210635	274.9	133	2.06	1	1	34	1	16	1	1	0	1	2	1	0	57400.25	57400.25	NA	NA	                      graph_bin_annot3(3,55000,59000,c(3,4,7,8))		Full Conversion	800	1137.9417	695.0009	728.7625	1107.6271	52.7658
26	WT1	1500	WT	1	4	539068	539123	539136	539195	539095.5	539165.5	5:3	1	14	70	126	1	70	13	127	539068_539136	539123_539195	539136_612828	539195_613292	11.35	10	1.08	2	2	3	1	1	1	0	1	1	1	1	1	539130.5	539130.5	NA	NA	                      graph_bin_annot3(4,538000,540000,c(3,4))		One-Sided	63	6.402	10.4475	6.3706	12.8567	0
35	WT1	1500	WT	1	4	1103488	1103531	1103592	1104014	1103509.25	1103803.25	5:3	1	62	294	525	1	294	61	526	1103488_1103592	1103531_1104014	1103592_1153966	1104014_1161539	74.03	44	1.69	2	2	8	1	1	1	0	1	1	1	1	1	1103656.25	1103656.25	NA	NA	                      graph_bin_annot3(4,1102000,1105000,c(7,8))		One-Sided	262.5	70.7406	67.5874	81.0311	58.415	0.4932
29	WT1	1500	WT	1	4	849204	849395	849555	849735	849299.25	849645.25	5:3	1	161	346	530	1	346	160	531	849204_849555	849395_849735	849555_906313	849735_907098	30.11	44	0.68	4	4	2	1	1	1	0	1	1	1	1	1	849472.25	849472.25	NA	NA	                      graph_bin_annot3(4,848000,850000,c(1,2))		One-Sided	265	29.7333	14.5136	26.8711	10.6271	0.1944
19	WT1	1500	WT	1	4	77883	78223	78223	78578	78052.75	78400.75	5:3	1	1	348	694	1	348	0	695	77883_78223	78223_78578	78223_102172	78578_102484	93.28	58	1.61	1	1	2	1	1	1	0	1	1	1	1	1	78226.75	78226.75	NA	NA	                      graph_bin_annot3(4,76000,79000,c(1,2))		One-Sided	347	139.1773	145.495	123.0599	43.1298	0.4666
39	WT1	1500	WT	1	4	1332857	1333408	1334562	1334981	1333132.5	1334771.5	5:3_5:3a	1	1155	1639	2123	2	1107_532	                      734_225	1480_839	1332857_1334142_1334562	1333408_1334337_1334981	1334142_1334562_1523226	1334337_1334981_1531933	749.19	177	4.24	12	7_5	3_34	2	11	1	0	1	1	1	1	1	1333952	1333952	NA	NA	                      graph_bin_annot3(4,1331000,1335000,c(3,4))		Two-sided	1061.5	536.6457	598.4317	644.73	587.3479	7.6976
21	WT1	1500	WT	1	4	166895	167048	167438	167560	166971.25	167499.25	3:5_3:5a	1	391	528	664	2	395_132	                      247_0	543_265	166895_167295_167438	167048_167438_167560	167295_167438_295928	167438_167560_296063	154.97	55	2.8	3	2_1	2_12	2	12	1	0	1	1	1	1	1	167235.25	167235.25	NA	NA	                      graph_bin_annot3(4,165000,168000,c(1,2))		Two-sided	332	196.0731	291.9629	267.7066	134.9361	1.487
30	WT1	1500	WT	1	4	906313	907098	907616	907779	906705.5	907697.5	3:5_3:5a	1	519	992	1465	2	459_533	                      4_389	914_677	906313_907102_907616	907098_907227_907779	907102_907616_926737	907227_907779_927283	41.46	122	0.34	8	2_6	8_78	2	12	1	0	1	1	1	1	1	907201.5	907201.5	NA	NA	                      graph_bin_annot3(4,905000,908000,c(7,8))		Two-sided	732.5	43.5698	36.1442	32.6935	12.2655	0.11
32	WT1	1500	WT	1	4	954530	954939	955831	956552	954734.5	956191.5	3:5_4:4_3:5_4:4_3:5a_4:4_3:5a	1	893	1457	2021	7	224_84_228_328_68_56_471	                      15_22_131_265_23_0_76	433_145_324_390_112_112_866	954530_954954_954985_955230_955574_955643_955686_955831	954939_954963_955099_955309_955620_955686_955755_956552	954954_954985_955230_955574_955643_955686_955831_1054662	954963_955099_955309_955620_955686_955755_956552_1054762	932.79	168	5.54	17	2_2_3_5_2_1_2	8_8_8_8_7_7_7	2	18	1	0	1	1	1	1	1	955463	955463	NA	NA	                      graph_bin_annot3(4,953000,957000,c(7,8))		Two-sided + patch	1010.5	663.4045	851.943	931.1914	873.0962	15.7058
34	WT1	1500	WT	1	4	1086024	1086102	1087412	1088864	1086063	1088138	(3:5)_(2:6)_(4:4aCO)	2_nonsis	1311	2075	2839	3	814_1260	                      568_327	1061_2194	1086024_1086670_1087412	1086102_1087085_1088864	1086670_1087412_1103488	1087085_1088864_1103531	105.12	236	0.44	16	5_11	8_7	1	9	1	1	0	1	1	0	0	1087100.5	1087100.5	NA	NA	                      graph_bin_annot3(4,1085000,1089000,c(5,6,7,8))		One-Sided Unidirectional	1419.5	117.1472	109.3364	128.4332	79.0002	0.9094
28	WT1	1500	WT	1	4	699549	699810	699810	699938	699679.75	699873.75	(6:2)_(4:4aCO)	2_nonsis	1	194	388	2	194	0	389	699549_699810	699810_699938	699810_849204	699938_849395	1303.93	32	40.36	1	1	34	1	15	1	1	0	1	2	1	0	699776.75	699776.75	NA	NA	                      graph_bin_annot3(4,698000,700000,c(3,4,5,6))		Full Conversion	194	1024.5229	1342.0807	1608.9618	1766.2835	34.8414
18	WT1	1500	WT	1	4	38202	38924	38924	39272	38563	39098	(2:6)_(4:4aCO)	2_nonsis	1	535	1069	2	535	0	1070	38202_38924	38924_39272	38924_77883	39272_78223	53.8	89	0.6	1	1	78	1	16	1	1	0	1	2	1	0	38830.5	38830.5	NA	NA	                      graph_bin_annot3(4,37000,40000,c(5,6,7,8))		Full Conversion	534.5	104.7036	116.633	68.958	32.4406	0.38
37	WT1	1500	WT	1	4	1268647	1269918	1268647	1269918	1268965	1269600	(4:4aCO)	2_nonsis	0	635	1270	1	0	0	0	1268647	1269918	1288775	1289394	880.97	106	8.33	0	0	0	1	100	1	1	0	1	1	0	0	1269282.5	1269282.5	NA	NA	                      graph_bin_annot3(4,1267000,1270000,c(5,6,7,8))		No Strand Transfer	635	1103.3167	1129.2065	1159.2005	504.8134	40.6934
24	WT1	1500	WT	1	4	408894	410728	408894	410728	409353	410269	(4:4aCO)	2_nonsis	0	916	1833	1	0	0	0	408894	410728	411335	411448	27.14	153	0.18	0	0	0	1	100	1	1	0	1	1	0	0	409811	409811	NA	NA	                      graph_bin_annot3(4,407000,411000,c(1,2,5,6))		No Strand Transfer	916.5	37.8401	36.5687	26.5357	30.2258	0
36	WT1	1500	WT	1	4	1153966	1161539	1163713	1163767	1157752.25	1163740.25	(3:5)_(4:4)_(3:5)_(2:6)_(4:4)_(3:5a)_(4:4aCO)	2_nonsis	2175	5988	9800	7	3832_36_133_120_992_876	                      17_0_115_56_860_771	7646_73_151_183_1123_980	1153966_1161556_1161612_1161744_1161819_1162787_1163713	1161539_1161612_1161629_1161763_1161927_1162942_1163767	1161556_1161612_1161744_1161819_1162787_1163713_1268647	1161612_1161629_1161763_1161927_1162942_1163767_1269918	1264.94	816	1.55	42	2_1_4_2_22_11	3_3_3_4_34_234	2	32	1	1	0	1	1	0	0	1160746.25	1160746.25	NA	NA	                      graph_bin_annot3(4,1152000,1164000,c(1,2,3,4))		Two-Sided Unidirectional	4900	1181.8272	1500.8405	1154.0739	1721.5471	46.6332
45	WT1	1500	WT	1	5	400915	401106	401106	401545	401010.5	401325.5	3:5	1	1	315	629	1	315	0	630	400915_401106	401106_401545	401106_463255	401545_463589	469.85	52	8.97	1	1	1	1	2	1	0	1	1	1	1	1	401168	401168	NA	NA	                      graph_bin_annot3(5,399000,402000,c(1,2))		One-Sided	314.5	377.5294	382.2416	303.205	540.5979	4.0584
47	WT1	1500	WT	1	5	490952	491135	491327	491424	491043.5	491375.5	3:5	1	193	332	471	1	332	192	472	490952_491327	491135_491424	491327_566643	491424_576874	1100.1	39	28.05	5	5	8	1	2	1	0	1	1	1	1	1	491209.5	491209.5	NA	NA	                      graph_bin_annot3(5,489000,492000,c(7,8))		One-Sided	235.5	934.8622	1127.952	637.4073	1126.6351	48.493
43	WT1	1500	WT	1	5	239238	239782	240293	240545	239510	240419	3:5_3:5a_4:4_3:5a	1	512	909	1306	4	402_110_38_358	                      93_60_0_207	711_160_77_510	239238_239875_240009_240035_240293	239782_239949_240035_240086_240545	239875_240009_240035_240293_281142	239949_240035_240086_240545_281180	66.13	109	0.61	13	4_3_1_5	2_12_1_1	2	14	1	0	1	1	1	1	1	239964.5	239964.5	NA	NA	                      graph_bin_annot3(5,238000,241000,c(1,2))		Two-sided + patch	653	41.5578	35.9471	29.3926	97.2219	0.0584
41	WT1	1500	WT	1	5	131558	132643	133078	133491	132100.5	133284.5	3:5_4:4_3:5a	1	436	1184	1932	3	602_184_398	                      0_5_71	1204_364_724	131558_132643_132767_133078	132643_132762_133007_133491	132643_132767_133078_212029	132762_133007_133491_212585	918.97	161	5.71	6	1_2_3	2_2_1	2	16	1	0	1	1	1	1	1	132692.5	132692.5	NA	NA	                      graph_bin_annot3(5,130000,134000,c(1,2))		Two-sided	966	665.3931	512.9768	630.2731	800.6226	13.1288
40	WT1	1500	WT	1	5	32276	33002	34324	34622	32639	34473	(5:3)_(4:4aCO)	2_nonsis	1323	1834	2345	2	1834	1322	2346	32276_34324	33002_34622	34324_131558	34622_132643	203.83	195	1.04	8	8	4	1	1	1	1	0	1	1	0	0	33556	33556	NA	NA	                      graph_bin_annot3(5,31000,35000,c(3,4,5,6))		One-Sided Unidirectional	1172.5	395.218	352.9714	255.9937	49.6979	5.9178
46	WT1	1500	WT	1	5	463255	463589	463589	463625	463422	463607	(2:6)_(4:4aCO)	2_nonsis	1	185	369	2	185	0	370	463255_463589	463589_463625	463589_490952	463625_491135	126.84	31	4.13	1	1	12	1	16	1	1	0	1	2	1	0	463514.5	463514.5	NA	NA	                      graph_bin_annot3(5,462000,464000,c(1,2,5,6))		Full Conversion	184.5	114.7551	152.8092	270.171	355.4925	2.7238
44	WT1	1500	WT	1	5	281142	281180	282225	282377	281161	282301	(2:6)_(4:4)_(6:2)_(5:3)_(4:4aCO)	2_nonsis	1046	1140	1234	5	153_194_108_685	                      109_90_0_580	197_298_216_790	281142_281289_281429_281587_282225	281180_281339_281587_281645_282377	281289_281429_281587_282225_400915	281339_281587_281645_282377_401106	134.74	103	1.31	11	3_2_1_5	34_34_78_4	3	20	1	1	0	2	2	1	1	281731	281731	NA	NA	                      graph_bin_annot3(5,280000,283000,c(3,4,7,8))		One-Sided Bidirectional	617	86.6269	97.864	85.7429	91.6253	0.3776
50	WT1	1500	WT	1	6	253044	253284	253709	253927	253164	253818	(3:5)_(4:4)_(5:3)_(4:4aCO)	2_nonsis	426	654	882	4	215_312_127	                      0_199_0	430_425_254	253044_253284_253673_253709	253284_253474_253709_253927	253284_253673_253709_269707	253474_253709_253927_270161	31.09	73	0.42	5	1_3_1	8_8_3	3	20	1	1	0	2	2	1	1	253491	253491	NA	NA	                      graph_bin_annot3(6,252000,254000,c(3,4,7,8))		One-Sided Bidirectional	441	45.8262	45.5943	41.2689	13.6541	0.8582
49	WT1	1500	WT	1	6	181178	181417	182354	182440	181297.25	182397.25	(3:5)_(2:6)_(4:4aCO)_(5:3)_(4:4a)	2_nonsis	938	1100	1261	5	234_200_600_66	                      0_0_490_0	467_400_709_133	181178_181417_181645_182307_182354	181417_181645_181817_182354_182440	181417_181645_182307_182354_253044	181645_181817_182354_182440_253284	140.66	105	1.34	13	1_1_10_1	3_4_78_4	3	20	1	1	0	2	2	1	1	181847.25	181847.25	NA	NA	                      graph_bin_annot3(6,180000,183000,c(3,4,7,8))		One-Sided Bidirectional	630.5	157.9887	139.4902	118.5612	106.3222	4.049
54	WT1	1500	WT	1	7	376592	377296	377296	378026	376944	377661	2:6	1	1	717	1433	1	717	0	1434	376592_377296	377296_378026	377296_426211	378026_426538	69.1	119	0.58	1	1	34	1	10.1	1	0	1	1	1	1	1	377302.5	377302.5	NA	NA	                      graph_bin_annot3(7,375000,379000,c(3,4))		Full Conversion	716.5	93.5895	93.9559	78.6567	22.9705	0.8
57	WT1	1500	WT	1	7	584414	584527	584715	584916	584470.5	584815.5	5:3_5:3a	1	189	345	501	2	110_234	                      0_80	221_389	584414_584527_584715	584527_584635_584916	584527_584715_846750	584635_584916_846870	157.44	42	3.77	6	1_5	7_78	2	11	1	0	1	1	1	1	1	584643	584643	NA	NA	                      graph_bin_annot3(7,583000,585000,c(7,8))		Two-sided	250.5	145.8203	137.1517	130.3924	89.3539	1.0338
53	WT1	1500	WT	1	7	352658	352838	352895	352964	352747.75	352929.75	3:5_3:5a	1	58	182	305	2	122_60	                      6_0	237_120	352658_352844_352895	352838_352895_352964	352844_352895_376592	352895_352964_377296	484.66	25	19.08	3	2_1	3_34	2	12	1	0	1	1	1	1	1	352838.75	352838.75	NA	NA	                      graph_bin_annot3(7,351000,353000,c(3,4))		Two-sided	152.5	298.0012	311.0666	302.8394	352.0593	4.4526
60	WT1	1500	WT	1	7	993243	993308	993694	993765	993275.5	993729.5	(5:3)_(6:2)_(4:4aCO)	2_nonsis	387	454	521	3	226_228	                      0_0	451_457	993243_993308_993694	993308_993694_993765	993308_993694_1019970	993694_993765_1020978	9.38	43	0.22	2	1_1	2_1	1	7	1	1	0	1	1	0	0	993502.5	993502.5	NA	NA	                      graph_bin_annot3(7,992000,994000,c(1,2,3,4))		One-Sided Unidirectional	260.5	7.5228	4.6767	11.3794	11.6463	0
