id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	midpoint1	midpoint2	midpoint3	commande	Notes	B_type	extend	LocalEventHpM_NWT	LocalEventHpM_Ntel	LocalEventHpM_Ntkd	LocalEventHpM_SFA	LocalEventHpM_DC
22	WT4	1500	WT	4	3	77505	77826	79797	82451	77665.75	81123.75	(3:5)_(2:6)_(4:4)_(2:6)_(4:4aCO)	2_nonsis	1972	3458	4945	5	637_472_834_1515	                      74_0_616_39	1200_944_1053_2991	77505_77900_78705_79460_79797	77826_78705_78844_79758_82451	77900_78705_79460_79797_103649	78705_78844_79758_82451_103757	294.64	412	0.72	14	4_1_7_2	1_2_12_12	1	12	1	1	0	1	1	0	0	79394.75	79394.75	NA	NA	                      graph_bin_annot3(3,76000,83000,c(1,2,7,8))		One-Sided Unidirectional	2472.5	1126.088	1421.7699	1029.9506	1691.6168	67.735
21	WT4	1500	WT	4	3	73255	73479	75892	76009	73366.75	75950.75	(3:5)_(3:5a)_(2:6)_(3:5a)_(4:4aCO)	2_nonsis	2414	2584	2753	5	1522_626_204_232	                      1098_282_0_0	1947_969_408_463	73255_74577_75484_75546_75892	73479_75202_75546_75892_76009	74577_75484_75546_75892_77505	75202_75546_75892_76009_77826	250.72	229	1.09	13	9_2_1_1	8_47_4_4	2	31	1	1	0	1	1	0	0	74658.75	74658.75	NA	NA	                      graph_bin_annot3(3,72000,77000,c(3,4,7,8))		Two-Sided Unidirectional	1376.5	1170.4291	1423.091	1624.9201	812.4065	37.5714
34	WT4	1500	WT	4	4	563021	563080	565002	565245	563050.5	565123.5	6:2_5:3_4:4_5:3	1	1923	2073	2223	4	292_951_69_760	                      138_760_0_636	447_1142_138_885	563021_563218_564228_564360_565002	563080_563468_564360_564366_565245	563218_564228_564360_565002_635784	563468_564360_564366_565245_636201	157.44	185	0.85	12	4_2_1_5	78_7_8_8	1	7	1	0	1	1	1	1	1	564087	564087	NA	NA	                      graph_bin_annot3(4,562000,566000,c(7,8))		Full Conversion	1111.5	86.5502	95.6809	78.8512	28.737	1.984
27	WT4	1500	WT	4	4	46818	47365	53011	53077	47091.75	53043.75	6:2_5:3_4:4_5:3	1	5647	5952	6258	4	665_2366_278_2644	                      102_1835_0_2575	1228_2898_555_2712	46818_47467_49881_50365_53011	47365_48046_50365_50436_53077	47467_49881_50365_53011_61275	48046_50365_50436_53077_62061	686.51	521	1.32	33	2_12_1_18	12_1_2_2	1	7	1	0	1	1	1	1	1	50067.75	50067.75	NA	NA	                      graph_bin_annot3(4,45000,54000,c(1,2))		Full Conversion	3129	961.9675	1022.6011	896.7696	510.0857	9.9074
37	WT4	1500	WT	4	4	1030607	1030683	1032507	1033091	1030645	1032799	3:5_2:6_3:5a_2:6_3:5a	1	1825	2154	2483	5	356_511_168_513_606	                      0_155_87_418_262	711_867_250_608_950	1030607_1030683_1031473_1031637_1032141_1032507	1030683_1031318_1031550_1031723_1032245_1033091	1030683_1031473_1031637_1032141_1032507_1035309	1031318_1031550_1031723_1032245_1033091_1035606	413.09	207	2	13	1_3_2_4_3	7_8_7_7_7	2	22	1	0	1	1	1	1	1	1031722	1031722	NA	NA	                      graph_bin_annot3(4,1029000,1034000,c(7,8))		Two-sided + patch	1241.5	248.6366	168.1211	299.7945	579.4295	3.2542
32	WT4	1500	WT	4	4	426131	426326	426951	427330	426228.5	427140.5	5:3_3:5_2:6	2_nonsis	626	912	1198	3	343_291_278	                      36_0_7	650_582_549	426131_426362_426781_426951	426326_426781_426944_427330	426362_426781_426951_550893	426781_426944_427330_551387	25.17	100	0.25	5	2_1_2	5_45_3	3	30	1	0	1	1	2	2	1	426684.5	426684.5	NA	NA	                      graph_bin_annot3(4,425000,428000,c(3,4,5,6))		Two Chr	599	51.654	50.3359	49.3332	5.2899	0.1428
30	WT4	1500	WT	4	4	239484	239643	240612	240647	239563.5	240629.5	(6:2)_(4:4aCO)_(5:3)_(4:4a)	2_nonsis	970	1066	1162	4	256_608_202	                      112_491_132	400_725_272	239484_239755_240375_240612	239643_239884_240480_240647	239755_240375_240612_264197	239884_240480_240647_264290	366.7	97	3.79	27	3_17_7	34_56_6	1	12	1	1	0	1	1	0	0	240096.5	240096.5	NA	NA	                      graph_bin_annot3(4,238000,241000,c(3,4,5,6))		One-Sided Unidirectional	581	165.3806	159.0078	244.6187	338.2452	2.0286
28	WT4	1500	WT	4	4	61275	62061	63395	63504	61667.75	63449.75	(6:2)_(4:4aCO)_(5:3)_(4:4a)_(5:3)_(4:4a)	2_nonsis	1335	1782	2228	6	465_152_260_585_318	                      0_0_0_320_179	930_305_521_850_458	61275_62061_62205_62366_63046_63395	62061_62205_62366_62726_63216_63504	62061_62205_62366_63046_63395_163031	62205_62366_62726_63216_63504_163324	1272.35	186	6.86	11	1_1_1_5_3	78_34_3_3_3	1	12	1	1	0	1	1	0	0	62558.75	62558.75	NA	NA	                      graph_bin_annot3(4,60000,64000,c(3,4,7,8))		One-Sided Unidirectional	1114	798.3014	932.5202	809.1204	966.6867	15.8326
39	WT4	1500	WT	4	4	1074527	1074638	1076035	1076423	1074582.75	1076228.75	(5:3)_(4:4)_(5:3)_(4:4)_(6:2)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	1398	1646	1895	8	86_141_438_90_58_380_454	                      0_78_362_38_25_320_223	171_204_514_143_91_440_684	1074527_1074638_1074776_1075204_1075328_1075372_1075739_1076035	1074638_1074698_1074842_1075290_1075347_1075419_1075812_1076423	1074638_1074776_1075204_1075328_1075372_1075739_1076035_1196505	1074698_1074842_1075290_1075347_1075419_1075812_1076423_1196605	154.48	158	0.98	36	1_4_6_2_3_15_5	5_5_5_5_56_56_56	1	12	1	1	0	1	1	0	0	1075405.75	1075405.75	NA	NA	                      graph_bin_annot3(4,1073000,1077000,c(1,2,5,6))		One-Sided Unidirectional	947.5	76.8689	53.5532	78.6974	110.8832	0.292
41	WT4	1500	WT	4	4	1242241	1242658	1242658	1246191	1242449.5	1244424.5	(2:6)_(4:4aCO)	2_nonsis	1	1975	3949	2	1975	0	3950	1242241_1242658	1242658_1246191	1242658_1420281	1246191_1420528	1340.95	329	4.08	1	1	34	1	16	1	1	0	1	2	1	0	1243437	1243437	NA	NA	                      graph_bin_annot3(4,1241000,1247000,c(3,4,7,8))		Full Conversion	1974.5	1107.2603	1310.8362	1383.2331	1187.6421	40.0504
33	WT4	1500	WT	4	4	550893	551387	552102	552354	551140	552228	(2:6)_(3:5)_(3:5a)_(4:4aCO)	2_nonsis	716	1088	1460	4	550_192_345	                      251_32_111	850_353_579	550893_551638_551775_552102	551387_551743_551991_552354	551638_551775_552102_563021	551743_551991_552354_563080	1379.45	122	11.35	9	5_2_2	78_8_58	2	31	1	1	0	1	1	0	0	551684	551684	NA	NA	                      graph_bin_annot3(4,549000,553000,c(5,6,7,8))		Two-Sided Unidirectional	730	1338.7885	1655.3329	1230.9276	2459.166	44.2958
50	WT4	1500	WT	4	5	432416	432695	433844	435529	432555.5	434686.5	(5:3)_(6:2)_(5:3)_(4:4aCO)	2_nonsis	1150	2131	3112	4	450_466_1214	                      0_0_216	900_933_2213	432416_432695_433316_433844	432695_433316_433628_435529	432695_433316_433844_461594	433316_433628_435529_462226	146.09	259	0.56	5	1_1_3	7_8_8	1	12	1	1	0	1	1	0	0	433621	433621	NA	NA	                      graph_bin_annot3(5,431000,436000,c(1,2,7,8))		One-Sided Unidirectional	1556	211.1494	197.8242	193.3274	214.7886	2.3172
48	WT4	1500	WT	4	5	334031	334115	334115	334175	334073	334145	(2:6)_(4:4aCO)	2_nonsis	1	72	143	2	72	0	144	334031_334115	334115_334175	334115_335687	334175_335812	0	12	0	1	1	34	1	16	1	1	0	1	2	1	0	334109	334109	NA	NA	                      graph_bin_annot3(5,333000,335000,c(1,2,3,4))		Full Conversion	71.5	0.5017	0.2557	0.3454	0.5464	0
46	WT4	1500	WT	4	5	124517	124905	124914	124970	124711	124942	(2:6)_(4:4aCO)	2_nonsis	10	231	452	2	231	9	453	124517_124914	124905_124970	124914_210347	124970_210793	35.04	38	0.93	2	2	56	1	16	1	1	0	1	2	1	0	124826.5	124826.5	NA	NA	                      graph_bin_annot3(5,123000,125000,c(3,4,5,6))		Full Conversion	226	26.7476	26.1031	31.5376	26.366	0
47	WT4	1500	WT	4	5	210347	210793	212029	212585	210570	212307	(3:5)_(4:4)_(5:3)_(6:2)_(3:5a)_(4:4aCO)	3	1237	1737	2237	0	830_90_175_215_428	                      593_7_0_0_40	1066_173_350_430_815	210347_211386_211420_211559_211770_212029	210793_211413_211559_211770_211989_212585	211386_211420_211559_211770_212029_334031	211413_211559_211770_211989_212585_334115	465.41	186	2.5	9	2_3_1_1_2	4_4_456_4_567	0	2	2	1	1	2	2	1	1	211438.5	211004.25	211872.75	NA	                      graph_bin_annot3(5,209000,213000,c(3,4,5,6,7,8))		>2 Chr CO	1118.5	337.7973	314.1105	294.9793	159.3759	4.1538
54	WT4	1500	WT	4	6	155127	155178	156680	156780	155152.25	156730.25	(3:5)_(2:6)_(4:4aCO)_(2:6)_(4:4a)_(3:5a)_(4:4a)	2_nonsis	1503	1578	1652	7	57_318_324_308_274_296	                      0_95_0_117_0_29	114_540_649_500_549_562	155127_155178_155336_155718_156102_156218_156680	155178_155241_155718_155985_156218_156651_156780	155178_155336_155718_156102_156218_156680_167410	155241_155718_155985_156218_156651_156780_168102	84.4	138	0.61	9	1_2_1_2_1_2	4_3_12_12_12_2	2	32	1	1	0	1	1	0	0	155941.25	155941.25	NA	NA	                      graph_bin_annot3(6,154000,157000,c(1,2,3,4))		Two-Sided Unidirectional	826	178.5842	223.7436	301.7042	61.4511	3.9408
52	WT4	1500	WT	4	6	16170	16378	17399	17582	16274.25	17490.25	(5:3)_(6:2)_(4:4aCO)_(3:5)_(4:4a)	2_nonsis	1022	1216	1411	5	252_42_551_371	                      112_0_455_189	393_84_647_553	16170_16490_16563_17029_17399	16378_16563_16574_17210_17582	16490_16563_17029_17399_93404	16563_16574_17210_17582_93664	170.77	117	1.45	18	4_1_9_4	4_3_56_3	3	20	1	1	0	2	2	1	1	16882.25	16882.25	NA	NA	                      graph_bin_annot3(6,15000,18000,c(3,4,5,6))		One-Sided Bidirectional	705.5	147.2997	172.0839	143.9965	65.9104	3.1494
53	WT4	1500	WT	4	6	93404	93664	95632	95746	93534	95689	(3:5)_(5:3)_(4:4aCO)_(5:3a)_(6:2)_(5:3)_(4:4a)	2_nonsis	1969	2155	2341	7	265_440_524_423_336_166	                      0_0_0_159_228_47	530_881_1047_687_445_286	93404_93664_93934_94545_95140_95460_95632	93664_93934_94545_94981_95232_95585_95746	93664_93934_94545_95140_95460_95632_155127	93934_94545_94981_95232_95585_95746_155178	1690.38	195	8.67	17	1_1_1_3_8_3	127_28_2_1_2_1	3	20	1	1	0	2	2	1	1	94611.5	94611.5	NA	NA	                      graph_bin_annot3(6,92000,96000,c(1,2,7,8))		Two-Sided Bidirectional	1170.5	1373.1067	1657.5033	1352.9114	2121.6059	62.4416
67	WT4	1500	WT	4	7	878070	878298	878835	879079	878184	878957	3:5_2:6	1	538	773	1008	2	584_190	                      403_1	764_378	878070_878701_878835	878298_878834_879079	878701_878835_977112	878834_879079_977122	59.72	84	0.71	5	3_2	7_8	1	8	1	0	1	1	1	1	1	878570.5	878570.5	NA	NA	                      graph_bin_annot3(7,877000,880000,c(7,8))		Full Conversion	504	113.1339	128.94	105.3046	74.3259	1.7216
65	WT4	1500	WT	4	7	739321	739469	740024	740339	739395.25	740181.25	(6:2)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	556	786	1017	4	346_201_239	                      153_0_0	540_402_478	739321_739622_739861_740024	739469_739861_740024_740339	739622_739861_740024_807540	739861_740024_740339_807662	188.53	85	2.23	5	3_1_1	56_56_56	1	12	1	1	0	1	1	0	0	739788.25	739788.25	NA	NA	                      graph_bin_annot3(7,738000,741000,c(1,2,5,6))		One-Sided Unidirectional	508.5	252.5417	245.9761	252.0556	57.5277	3.2106
69	WT4	1500	WT	4	7	1012326	1012425	1012425	1012544	1012375.5	1012484.5	(2:6)_(4:4aCO)	2_nonsis	1	109	217	2	109	0	218	1012326_1012425	1012425_1012544	1012425_1064130	1012544_1090940	61.69	18	3.41	1	1	78	1	16	1	1	0	1	2	1	0	1012430	1012430	NA	NA	                      graph_bin_annot3(7,1011000,1013000,c(1,2,7,8))		Full Conversion	108.5	134.2058	174.2202	97.6188	22.6528	3.4428
60	WT4	1500	WT	4	7	271422	271683	273422	273707	271552.5	273564.5	(5:3)_(5:3a)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	1740	2012	2284	5	446_358_639_570	                      170_0_0_0	722_715_1278_1139	271422_271853_272144_272568_273422	271683_272144_272568_273422_273707	271853_272144_272568_273422_411573	272144_272568_273422_273707_412208	1943.07	190	10.22	5	2_1_1_1	8_78_7_78	2	30	1	1	0	1	1	0	0	272558.5	272558.5	NA	NA	                      graph_bin_annot3(7,270000,274000,c(3,4,7,8))		Two-Sided Unidirectional	1142	1847.4323	2507.578	2024.2264	1018.2273	139.0178
62	WT4	1500	WT	4	7	592334	592660	593805	594021	592497	593913	(2:6)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	1146	1416	1686	4	975_262_179	                      798_177_0	1152_347_358	592334_593458_593663_593805	592660_593486_593805_594021	593458_593663_593805_648995	593486_593805_594021_649033	274.41	140	1.95	11	7_3_1	56_56_78	3	20	1	1	0	2	2	1	1	593205	593205	NA	NA	                      graph_bin_annot3(7,591000,595000,c(5,6,7,8))		One-Sided Bidirectional	843	239.8024	332.1446	261.0841	247.5489	4.2368
77	WT4	1500	WT	4	8	460801	461318	462825	463320	461059.5	463072.5	3:5_2:6_3:5_3:5a	1	1508	2013	2518	4	526_300_474_714	                      259_0_121_406	792_599_826_1023	460801_461577_461593_462297_462825	461318_461593_462176_462419_463320	461577_461593_462297_462825_487644	461593_462176_462419_463320_488458	1714.07	210	8.18	10	2_1_2_5	8_7_7_78	2	14	1	0	1	1	1	1	1	462066	462066	NA	NA	                      graph_bin_annot3(8,459000,464000,c(7,8))		Two-sided + patch	1259	1797.5557	1903.8186	2056.8546	985.9987	110.3296
73	WT4	1500	WT	4	8	189521	190024	190339	190671	189772.75	190504.75	(5:3)_(6:2)_(4:4aCO)	2_nonsis	316	732	1149	3	409_324	                      0_0	818_647	189521_190024_190339	190024_190339_190671	190024_190339_255648	190339_190671_256020	3751.9	96	39.22	2	1_1	4_3	1	7	1	1	0	1	1	0	0	190138.75	190138.75	NA	NA	                      graph_bin_annot3(8,188000,191000,c(3,4,7,8))		One-Sided Unidirectional	574.5	2449.3655	2828.1419	2879.7032	2941.8655	165.237
75	WT4	1500	WT	4	8	314714	315333	315450	315789	315023.5	315619.5	(6:2)_(5:3)_(4:4aCO)	2_nonsis	118	596	1074	3	368_228	                      0_0	736_456	314714_315333_315450	315333_315450_315789	315333_315450_422538	315450_315789_422684	95.25	89	1.07	2	1_1	78_4	1	8	1	1	0	1	1	0	0	315321.5	315321.5	NA	NA	                      graph_bin_annot3(8,313000,316000,c(3,4,7,8))		One-Sided Unidirectional	537	76.2964	71.0298	102.3821	63.918	0.3816
85	WT4	1500	WT	4	9	332503	333073	333581	334640	332788.25	334110.25	6:2_5:3_5:3a	1	509	1322	2136	3	425_250_648	                      8_0_0	842_500_1295	332503_333081_333345_333581	333073_333345_333581_334640	333081_333345_333581_338225	333345_333581_334640_338465	2921.27	178	16.43	4	2_1_1	78_8_78	2	13	1	0	1	1	1	1	1	333449.25	333449.25	NA	NA	                      graph_bin_annot3(9,331000,335000,c(7,8))		Two-sided + patch	1068	2374.5472	2561.3399	2284.4645	2959.5994	103.025
87	WT4	1500	WT	4	9	383709	383847	385810	385820	383778	385815	3:5_3:5a_3:5b_2:6_4:4_3:5b_2:6_3:5b	2_nonsis	1964	2037	2110	8	360_385_929_70_108_124_43_18	                      271_259_803_32_9_13_0_0	450_511_1055_109_206_234_86_36	383709_384118_384418_385432_385505_385550_385724_385784_385810	383847_384159_384629_385473_385541_385711_385784_385810_385820	384118_384418_385432_385505_385550_385724_385784_385810_398583	384159_384629_385473_385541_385711_385784_385810_385820_398957	85.88	176	0.49	37	4_5_17_2_4_3_1_1	2_14_24_2_12_1_2_2	3	30	1	0	1	1	2	2	1	384796.5	384796.5	NA	NA	                      graph_bin_annot3(9,382000,386000,c(1,2,3,4))		Two Chr	1055	193.3105	215.7823	121.8705	56.9175	3.1996
88	WT4	1500	WT	4	9	398583	398957	400481	400508	398770.25	400494.25	(5:3)_(4:4aCO)_(3:5)_(2:6)_(3:5)_(4:4a)	2_nonsis	1525	1724	1924	6	240_568_250_184_483	                      0_470_33_9_465	479_667_466_359_501	398583_398957_399532_399657_400007_400481	398957_399062_399624_399998_400016_400508	398957_399532_399657_400007_400481_430585	399062_399624_399998_400016_400508_439888	58.73	160	0.37	22	1_14_2_2_3	578_6_8_7_7	3	20	1	1	0	2	2	1	1	399632.25	399632.25	NA	NA	                      graph_bin_annot3(9,397000,401000,c(5,6,7,8))		One-Sided Bidirectional	962	191.0423	189.693	98.5028	54.9028	1.2252
81	WT4	1500	WT	4	9	136619	136762	139937	140602	136690.5	140269.5	(5:3)_(6:2)_(5:3a)_(4:4aCO)_(3:5)_(3:5a)_(4:4a)_(3:5a)_(4:4a)	3	3176	3579	3982	0	1504_376_146_198_698_76_14_565	                      1373_237_59_39_474_0_0_223	1634_516_233_358_923_153_29_907	136619_138135_138490_138710_138762_139542_139685_139695_139937	136762_138253_138651_138723_139068_139685_139695_139714_140602	138135_138490_138710_138762_139542_139685_139695_139937_181677	138253_138651_138723_139068_139685_139695_139714_140602_182837	337.09	332	1.02	30	4_8_3_2_9_1_1_2	3_4_7_8_5_56_6_6	0	2	2	1	1	2	2	1	1	138480	137585.25	139374.75	NA	                      graph_bin_annot3(9,135000,141000,c(3,4,5,6,7,8))		>2 Chr CO	1991	359.1086	380.3759	415.3691	939.3122	6.586
93	WT4	1500	WT	4	10	316590	317045	317491	317989	316817.75	317739.75	2:6_3:5_4:4_3:5a	1	447	922	1398	4	246_52_72_554	                      1_0_0_268	490_104_143_839	316590_317046_317080_317150_317491	317045_317080_317150_317223_317989	317046_317080_317150_317491_376379	317080_317150_317223_317989_377543	957.96	116	8.23	8	2_1_1_4	34_3_4_3	2	18	1	0	1	1	1	1	1	317278.75	317278.75	NA	NA	                      graph_bin_annot3(10,315000,318000,c(3,4))		Two-sided + patch	699	494.5611	590.687	680.6254	1284.4338	15.2288
89	WT4	1500	WT	4	10	37127	37895	38388	38691	37511.25	38539.25	(2:6)_(3:5)_(4:4aCO)	2_nonsis	494	1028	1563	3	870_159	                      478_0	1261_318	37127_38373_38388	37895_38388_38691	38373_38388_146738	38388_38691_146986	42.94	130	0.33	11	10_1	78_4	1	10	1	1	0	1	1	0	0	38025.25	38025.25	NA	NA	                      graph_bin_annot3(10,36000,39000,c(3,4,7,8))		One-Sided Unidirectional	781.5	73.545	55.0351	79.2459	9.1087	0.298
97	WT4	1500	WT	4	10	662479	663134	663590	663646	662806.25	663618.25	(2:6)_(3:5)_(4:4aCO)_(3:5)_(4:4a)	2_nonsis	457	812	1166	5	391_188_136_96	                      0_0_0_56	782_377_273_135	662479_663134_663261_663511_663590	663134_663261_663511_663534_663646	663134_663261_663511_663590_716476	663261_663511_663534_663646_716566	569.55	97	5.87	6	1_1_1_3	56_2_1_1	1	12	1	1	0	1	1	0	0	663212.25	663212.25	NA	NA	                      graph_bin_annot3(10,661000,664000,c(1,2,5,6))		One-Sided Unidirectional	583	625.2053	577.746	481.0072	241.5925	13.7296
90	WT4	1500	WT	4	10	146738	146986	147905	147927	146862	147916	(2:6)_(4:4)_(2:6)_(4:4aCO)_(3:5)_(4:4a)	2_nonsis	920	1054	1188	6	138_78_216_465_157	                      0_0_0_168_0	276_157_431_762_314	146738_146986_147014_147143_147613_147905	146986_147014_147143_147445_147905_147927	146986_147014_147143_147613_147905_161023	147014_147143_147445_147905_147927_161251	239.86	99	2.42	7	1_1_1_3_1	12_12_12_78_8	1	12	1	1	0	1	1	0	0	147389	147389	NA	NA	                      graph_bin_annot3(10,145000,148000,c(1,2,7,8))		One-Sided Unidirectional	594	229.4372	293.5014	275.375	205.5949	2.9356
96	WT4	1500	WT	4	10	570822	573135	573135	573950	571978.5	573542.5	(6:2)_(4:4aCO)	2_nonsis	1	1564	3127	2	1564	0	3128	570822_573135	573135_573950	573135_662479	573950_663134	2882.77	260	11.07	1	1	56	1	15	1	1	0	1	2	1	0	572760.5	572760.5	NA	NA	                      graph_bin_annot3(10,569000,574000,c(1,2,5,6))		Full Conversion	1563.5	2025.914	2041.9113	3164.8361	2976.7507	79.388
92	WT4	1500	WT	4	10	244474	246266	247484	247585	245370.25	247534.25	(6:2)_(3:5)_(2:6)_(3:5)_(4:4aCO)	2_nonsis	1219	2164	3110	5	1572_334_62_196	                      386_0_0_128	2759_668_123_265	244474_246652_247233_247320_247484	246266_247233_247320_247356_247585	246652_247233_247320_247484_316590	247233_247320_247356_247585_317045	376.57	259	1.45	12	7_1_1_3	12_178_2_2	3	20	1	1	0	2	2	1	1	246452.25	246452.25	NA	NA	                      graph_bin_annot3(10,243000,248000,c(1,2,7,8))		One-Sided Bidirectional	1555	280.5731	281.793	297.073	174.8814	3.828
94	WT4	1500	WT	4	10	376379	377543	379811	380369	376961	380090	(2:6)_(4:4)_(3:5)_(2:6)_(4:4)_(5:3)_(4:4aCO)	2_nonsis	2269	3129	3989	7	866_960_265_374_350_314	                      0_595_4_36_156_0	1732_1326_526_713_543_627	376379_377543_378706_378873_379268_379742_379811	377543_378111_378869_379232_379586_379811_380369	377543_378706_378873_379268_379742_379811_455335	378111_378869_379232_379586_379811_380369_455390	199.88	332	0.6	25	1_17_2_2_2_1	34_34_3_4_34_456	3	20	1	1	0	2	2	1	1	378525.5	378525.5	NA	NA	                      graph_bin_annot3(10,375000,381000,c(3,4,5,6))		One-Sided Bidirectional	1994.5	146.2171	108.9299	125.4579	66.2463	0.9128
99	WT4	1500	WT	4	11	19020	19563	20275	20331	19291.25	20303.25	3:5_2:6_3:5	1	713	1012	1310	3	592_38_381	                      303_0_333	882_76_429	19020_19866_19902_20275	19563_19902_19942_20331	19866_19902_20275_68184	19902_19942_20331_68250	244.3	109	2.24	12	6_1_5	3_4_4	1	4	1	0	1	1	1	1	1	19797.25	19797.25	NA	NA	                      graph_bin_annot3(11,18000,21000,c(3,4))		One-Sided + patch	655	293.656	346.6022	234.078	231.6681	14.65
106	WT4	1500	WT	4	11	578230	578669	580815	581385	578449.75	581099.75	(2:6)_(3:5)_(4:4aCO)	2_nonsis	2147	2650	3154	3	1215_1436	                      872_1027	1558_1844	578230_579541_580815	578669_579788_581385	579541_580815_658549	579788_581385_666816	1117.38	263	4.25	22	12_10	34_1	1	10	1	1	0	1	1	0	0	579774.75	579774.75	NA	NA	                      graph_bin_annot3(11,577000,582000,c(1,2,3,4))		One-Sided Unidirectional	1577	750.5755	707.1687	760.934	588.2701	13.9732
102	WT4	1500	WT	4	11	306453	307266	307855	307923	306859.25	307889.25	(6:2)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	590	1030	1469	4	506_276_247	                      0_96_133	1013_456_361	306453_307266_307562_307855	307266_307466_307722_307923	307266_307562_307855_429005	307466_307722_307923_429076	171.75	122	1.4	5	1_2_2	56_56_56	1	12	1	1	0	1	1	0	0	307374.25	307374.25	NA	NA	                      graph_bin_annot3(11,305000,308000,c(3,4,5,6))		One-Sided Unidirectional	734.5	170.7989	193.6904	169.6033	169.7686	1.2992
105	WT4	1500	WT	4	11	557299	558102	558102	558496	557700.75	558298.75	(2:6)_(4:4aCO)	2_nonsis	1	598	1196	2	598	0	1197	557299_558102	558102_558496	558102_578230	558496_578669	122.4	100	1.23	1	1	12	1	16	1	1	0	1	2	1	0	557999.75	557999.75	NA	NA	                      graph_bin_annot3(11,556000,559000,c(1,2,7,8))		Full Conversion	598	101.1499	100.1715	96.4782	112.9381	0.7506
101	WT4	1500	WT	4	11	218976	220318	220323	220647	219647	220485	(2:6)_(4:4aCO)	2_nonsis	6	838	1670	2	838	5	1671	218976_220323	220318_220647	220323_306453	220647_307266	274.9	139	1.98	2	2	78	1	16	1	1	0	1	2	1	0	220066	220066	NA	NA	                      graph_bin_annot3(11,217000,221000,c(3,4,7,8))		Full Conversion	835	162.8721	157.543	187.4638	101.5327	1.1488
100	WT4	1500	WT	4	11	68184	68250	70692	70711	68217.25	70701.25	(4:4aCO)_(6:2)_(4:4a)_(5:3)_(4:4a)_(5:3)_(4:4a)_(5:3a)_(4:4a)	2_nonsis	2443	2484	2526	9	1068_258_275_185_322_158_152_67	                      903_8_34_23_185_3_39_2	1233_509_516_347_458_312_265_132	68184_69153_69425_69696_69964_70228_70425_70579_70692	68250_69417_69662_69941_70043_70422_70540_70690_70711	69153_69425_69696_69964_70228_70425_70579_70692_218976	69417_69662_69941_70043_70422_70540_70690_70711_220318	968.82	210	4.61	33	18_2_2_3_2_2_2_2	3478_34_34_3_3_3_3_4	2	32	1	1	0	1	1	0	0	69459.25	69459.25	NA	NA	                      graph_bin_annot3(11,67000,71000,c(3,4,7,8))		Two-Sided Unidirectional	1263	913.769	1232.5585	907.4086	670.2166	31.0516
110	WT4	1500	WT	4	12	113146	113209	115422	116205	113177.5	115813.5	5:3_4:4_5:3_6:2_4:4_5:3a	1	2214	2636	3058	6	208_29_778_258_528_834	                      158_0_719_0_65_188	258_58_838_515_992_1481	113146_113367_113404_114144_114242_114724_115422	113209_113404_113425_114242_114659_115234_116205	113367_113404_114144_114242_114724_115422_168861	113404_113425_114242_114659_115234_116205_169124	314.39	255	1.23	19	5_1_7_1_2_3	3_3_3_4_34_4	2	23	1	0	1	1	1	1	1	114495.5	114495.5	NA	NA	                      graph_bin_annot3(12,112000,117000,c(3,4))		Two-sided + patch	1529	503.5906	588.2742	885.3208	300.5788	17.6456
108	WT4	1500	WT	4	12	97654	98056	98655	99028	97855.25	98841.25	(6:2)_(5:3)_(4:4aCO)	2_nonsis	600	986	1373	3	388_598	                      0_224	777_972	97654_98056_98655	98056_98431_99028	98056_98655_106982	98431_99028_107111	565.6	114	4.95	5	1_4	56_8	1	8	1	1	0	1	1	0	0	98348.25	98348.25	NA	NA	                      graph_bin_annot3(12,96000,100000,c(5,6,7,8))		One-Sided Unidirectional	686.5	581.637	584.9001	616.1949	200.4489	16.6556
123	WT4	1500	WT	4	12	836343	837497	837595	837962	836920.25	837778.25	(4:4aCO)_(2:6)_(4:4a)	2_nonsis	99	858	1618	3	649_210	                      46_0	1252_419	836343_837543_837595	837497_837595_837962	837543_837595_953351	837595_837962_953629	824.21	135	6.12	3	2_1	1256_12	1	12	1	1	0	1	1	0	0	837349.25	837349.25	NA	NA	                      graph_bin_annot3(12,835000,838000,c(1,2,5,6))		One-Sided Unidirectional	809	674.6907	769.6715	828.3753	1260.4106	15.2138
